review_clean,review_star
my holy graaaaail sunscreen ter ter love konsistensi gel mudah serap wangi ringan emang kilas wangi chemical tp fine ganggu karna base moisturizer melembabkan kulit kering after application lengket tunggu bentar step ganggu foundie bb cream cushion dipake selanjutnyaa kulit combination to oily sehari2nya tambah toneup cream bedak nahan minyak oxidize hari make touch up bedak okay face paper dipake bertaun2 breakout perih repurchase of course even will sail the ocean for this product hahaha,5
selamat cuaca bener bener panas formula udah vitamin udah aloe vera kurang turut sunscreen 50 moga cuaca indonesia panas bangeeet kulit butuh lindung,5
lengket tinggal whitecast minyak jujur segi harga murah susah blend blend bangak tinggal whitecast,3
jujuuur suka sunscreen muka liat kusem disiasatin abis tone up cream lumayan selamat muka breakout pas cocok cocok beda pas emina yaaa lanjut,4
beauty vlog cocok sunscreen situ kadang syedihh kusam nyerap breakout kusam nyerapnya susah ajak buru2 haha,3
sunscreen beli skin aqua tekstur gel putih kirain gampang nyerap tekstur gel lamaaa kusam karna warna putih aplikasi banyak abu abu,2
my holy grail jaman kuliah koas beres sehari2 nyaman karna konsistensi gel cepet nyerep rasa apa2 gabisa nahan minyak no tinted dipakein bedak tengah kudu touch up kyk kilang minyak tp cinta breakout murah gampang nyarinya,5
sunscreen andal nyerepnya emang cepet muka hasil greasy kaya sunscreen cocok whitecastnya tib bedak nyatu love it,5
produk sekian kalinnya cocok dr tekstur suka pas dipake wajah panas abis beruntus parah jerawat susah ngilanginnya,1
namananya gel bentuk asli lotion lho waktu aplikasiin butuh waktu nyerap kulit whitecast udah ngeset ngga nyatu kulit,4
ngga cocok muka sensitif minggu jerawat jerawat nyaman tipe kulit kombinasi pas siang minyak zone plus kusem temen cocok bawa bawa,3
sun screen knapa ngena susah wktu aplikasiin muka kering waktu udah muka muka minyak packagingnya lumayan tp saranin,2
sunscreen muka minyak pas pakai serap kulit kilap muka beruntus jerawat muka,3
skin type minyak sensitif expectation tahan kontrol minyak 4 6 jam ruang 2 4 jam ruang whitecast minimal reality on my skin jam dipake jalan motor kampus lepas masker glowing minyak ruang kuliah 2 jam udah minyak whitecast minimal nunggu 10 15 menit nyerap wajah licin dikit bedakin engga glowing jam glowing karna minyak suggest dry skin only turut,2
suka produk tekstur ringan cepet serap kulit wajah breakout bau aktivitas outdoor sunscreen hindar muka minyak,5
sunscreen wajah hindar uva uvb udah pakai habis aplikasi timpa bedak tabur menit muka minyak,3
sun screen kulit minyak parah minggu bruntusan kandung gacocok sm kulit muka ku dr harga ramah tp gacocok trauma sm sunscreen ken coba emina tp takut skrg ngandelin dr cushion saking takut bruntusan sunscreen garagara,3
sunscreen skincare bel waktu blm apa2 sunscreen mikir gampang didapet dah sunscreen pertama tekstur cream mas gampang blend muka kayak ngerasa sumuk krna oily so so ajasih nambah jerawat repurchase maybe,3
cocok cocok bruntusan ngaruh kusam udah ulang efek panas gatel muka nyerapnya,1
kasih temen gacocok iseng iseng coba kulit beda tipe dipakenya ringan lengket pas siang siang pulang sekolah panas panas pas olahraga lapang buka,5
sunscreen karna liat temen makek abistu iseng beli karna makek sunscreen bagus lengket finishnya glowing risih turut sunscreen nahan minyak muka karna 1 2 jam abis pkek bedak suka minyak zone jdi harga lumayan jangkau ajar bagus,5
sun screen melembabkan wangi lembut dingin pakai kulit ku muncul bercak hitam pipi efek matahari rajin pakai produk hilang harga sesuai mahasiswa repurchase yes,4
bingung ngejelasin produk gimana skincare cocok kulit produk nambah jerawat kulit henti pakai produk noda hitam bekas jerawat pakai produk,2
sukaaa sunscrren wangi lembut nggak panas muka dn nggk bkin perih kaya produk adeknya sayang ngeresapnya jdi bkin spons bedak kerak keburu2 dandan tutup bedak nggak liat melinggg kimpling2 aka muka tutup lapis licin minyak bagus dipakein bedak bkin bedak nempel awet hari,3
sunscreen diaw pakai bo kesini nimbulin jerawat muka kusem ku pakai ku kasih adik ku cinta,2
waktu smp giat outdoor cari sunscreen ngelundungin muka sinar matahari beli toko rumah fi muka minyak 2 muka ku bo jerawat stop ngga repurchase huhuuu,1
tekstur sunblock vaseline warna oranye wangi jg ngga salah tekstur berat dibandingin emina tp worth to try karna harga murah gampang ditemuin,4
sunscreen isi gel warna putih kulit minyak kalai timpa bedak tabur beraktifitas its oke 30 halal coba suka,3
asalamualaikum review muka break out ganyampe hari muka duh produk kali coba emang cocok produk bruntusan muka jerawat kaya cair dalem for me nooo produk cocok jelek,2
sunscreen bentuk gel thick runny ringan pas pakai mudah nyerapnya wangi sitrun melembabkan finishnya glowy tp greasy,3
no bgtttt bruntusan pas diapply greasy muka alami breakout purging saran ini parah cyinn efek kek komedoan dimanamanaa huhu harga murah tp cocok,1
sunscreen favoriteku ngga muka minyak kayak ngga breakout gampang ngeresap muka packaging oke harga muraaaaahhh nyarinya gampang mana adaaa andal bangeeeet,5
sunscreen udah tahun 2014an repurchase pindah hati sunscreen muka minyak kusam,2
kesan buset whitecast trus emang tahan tp gatel gatel abis dipake 2x 22nya ngerasa gatel bruntusan muncul cocok no no no more,1
bagus ngelindungi kulit panas matahari makeup nempel mulus pas pakai awal sayang akhir2 wajah panas wajah keringetan makeup jdi cracky luntur kondisi kulit wajah gk betah panas,4
olshop susah cari sunscreen drugstore gampang cari repurchase kali pas dipake muka rasa greasy karna muka ku emang oily udah set bedak mending muka bo udah sunscreen drugstore bagus produk,4
sebenernya klu dipake hari touch up tetep belang klu touch up hasilmya karna blm nyoba nyerepnya cepet hasil gua minyak an muka gua minyak an klu dipake hari not bad apalgi ajar kaya gua,3
coba sunscreen lumayan white cast butuh waktu satu warna kulit susah mudah keringat bener bener re apply gobyos,4
beli pas piknik pantai liat keluarin sunscreen harga super duper jangkau coba cocok muka minyak tekstur gel so far aman cocok,5
sunscreen hari ku bantu ruang cocok kulit cuman make lengket gimana sukaa nggak muka belang abis panas panas,4
pakai juli 2018 habis lepas obat dokter bingung pakai sunscreen merk muka sensitif alhamdulillah cocok pakai pakai putih tp resap gituuu bruntusan muka harga jangkau gampang cari tipekal males ribet cari hehehe repurchase of course,4
suka sunscreen kulit minyak putih basuh muka sunscreen item muka engga anti air harga lumayan murah,2
suka 2 3 jam muka udah berminyakk pakai dalam ruang muka kusam habis diaplikasiin pas jerawat radang jerawat habis kadang beruntus jidat,3
sunscreen favorit tekstur cair thick gabikin lengket gampang aplikasi wangi kaya fresh ganggu sm repurchase is exactly yes,5
pakai sunblock pepet sunblock andal habis lupa bawa mudah cari pakai muka ku ngerasanya oily kaya kesan gerah muka benefitnya lumayan lindung muka ku polusi sinarmatahari tp terkadang bruntusan huhu udah 2 tube pakai,4
sekian putus coba ajar rajin pakai sunscreen suka sunscreen pas ngeliat produk kirain lengket eh mudah serap muka ku minyak timbul jerawat suka bangett habis repurchase,4
bagus udah smpe tube sekiann whitecast nahan udah apply hrus nunggu bbrpa menit ngeresep pakein bedak untk kulit kaya calm repurchase yes dngn hrga affordable bngt,4
sunscreen nyaman dipake wajah minyak acne prone krim ringan mudah serap kulit nggak lengket nggak tinggal white cast guna sunscreen 2 jari makenya tahap 1 jari 1 jari lg gt bantu cepet resap pas jalan2 panas2an nggak kulit bakar harga murah isi bagus ajar sunscreen,4
karna henti larissa mlh break out mukanyaa kusem bintik merah bruntus dll karna kandung aloevera cck bau aloevera karna henti larissa tmn2 kayak make mlh lama2 bruntusan repurchase no,2
sunscreen paa sma karna waktu kulit wajah suka merah2 habis panas2an disaranin temen pas make gk lengket tp kayak cair gituu lo tp untung resap cepet ngelembabin turut make kulit wajah beruntus jerawat stop,2
suka sunscreen klaim gel tp dia jdinya gel kya creamy waktu apply wajah jdinya lengket resap kulit tipe org sebrapa suka sunscreen bentuk cream karna rich wajah cepat oily kya kilang minyak,3
make tahun nemu biore watery essence tekstur kental pas nempel wajah putih panas bawa sinar matahari panas wajah,3
pakai emina pakai habis 2 tube cuman finishnya lengket kilap nggak suka emang adem waktu pakai wajah kurang finishnya kulit pipi kering cuman zone minyak nyaman pakai produk,3
pakai tube it was fine on my face nggak efek samping melembabkan bau nggak nyengat tetep pakai kadang tekstur oily white cast wajah,4
bagus harga murah kualitas standar emang kusam telah so far bagus sensitive skin wkwkwk pas beli ajar wajib sunscreen,4
sunscreen wangi white cast muka kek abu abu abis dipake kilap minyak glowing alhamdulillaahnya break out coba sunscreen sisa white cast,3
salah produk pindah hati sunscreen andal nggak nyesel tekstur nyaman dipake make up cepat resap glowing suka harga murah produk lokal udah jamin halal pokok suka nggak alas nggak sunscreen,5
sunscreen hasil zonk muka minyak parah kusem besok numbuh jerawat make produk halal gacocok,1
temu produk affordable gampang nyarinya minimarket dekat harga miring tp oke tinggal white case makenya tricky tipis tipis double,4
sunscreen kasih temen sunscreen coba2 cocok pakai gampang cepet ngeresepnya menit muka minyak pakai oke oke kulit bo muncul jerawat gede2 jerawat gede2 kecewa murah cocok lumayan repurchase big no,2
make sunscreen lumayan bagus oke wangi lembab plus suka ama wangi sebenernya repurchase maybe coba sunscreen lg kosong coba lumayan oke ad mslah,3
sunscreen texture kaya lotion warna putih pas apply muka putih udah nyerep ilang putih putih so far pas,4
alhamdulillah cocok pakai timbul efek lengket bagus lanjutin bedak suka produk bau bau bau bunga bau kimia,4
sunscreen tekstur kental aplikasi nyerap tinggal efek lengket wangi menganggu trus kemas fliptop safety travelling,3
tekstur kentel putih wangi isi standart hasil pakai super minyak cocok nyerep gituu minyak muka parah bo sekitar pipi dagu,2
gasuka pas aplikasiin wajah kayak lengket nyerap kulit buruburu timpa bedak gaenak wajah gampang minyak keringetan jg lengket say bye bye,2
cepet minyak spfnya blum 50 paraben yes alkohol yes cocok milik wajah dry,2
sunscreen kuu sukaa cocok tube beruntus wajahkuu suka wangi mudah nyerep kulit wajah ku,3
beli karna merknya trus karna cocok fw bb creamnya kirain cocok ssnya eh tau komedoan sempet 3x mastiin komedoan bener yaudah gapernah,3
dipake bener2 bkin kulit jerawat mgkn tingkat tinggi harga murah bkin kantong tipi drugstore sisss luv pokok xoxo,5
lumayan emang nyerepnya ngefek ngelindungi kulit udah sunscreen brand wajah tetep belang sinar matahari pakai kulit udah belang pas lepas hijab rumah liat belang daerah pipi tutup hijab pokok liat sunscreen biarin bener bener nyerep make up tebel tebel gimana,4
sebab males nama penuh azab ni muka asa berat muka keringetan trus kilat banyak usaha tipis2 susah nyerapnya hibah mantan haha,1
sunscreen pertama semenjak sma sunscreen bedak brpa smpe skrg nyusun skripsi pas muka kusam pas siang minyak tp untung muncul breakout pikir cmn ngerasa efek kyk gtu sayang harga murah,2
pakek turun skintone yaaa gelap nama kusam wajah yaaa tp gk lengket gk minyak jugaa rada muka ku tekstur kaya bruntusan gt lumayan,3
beli ken coba sunscreen awal2 makeup skincare pas dipake suka tp brand harga jg saing suka udah bagus beneran,4
sunscreen beli bareng bb creamnya waktu lengket tp beli dipake ok2 tp wajah minyak muncul bruntusan jidat huhu,3
sukaaa sunscreen merk skinaqua bagus tapi nyoba murah tekstur sunscreen pas apply matte wajah oily muka gantung makenya overall love it repurchase of course yeeessss,5
aaakkkk ngerti gimana suka produk affordable whitecast iya greasy iya susah nyerap pokok dahhhh pas timpa bedak pilling repurchase no,2
,3
nyobain temen jam an muka udah kusem pas liat kaca motor mah ngga karna cocok ama kulit ku gimana emaang dasar sunscreen cocok cocok,1
nyoba sunscreen mudah cari minimarket dket rumah pakek minyak besok tumbuh jerawat gede nanah pakek ku purging sampek habis jerawat nggak repurchase sorry ye,1
cepet ngeresepnya ringan waktu segi harga jangkau sukaak kaya cocok make jerawat bruntusan why produk cocok muka,2
nyoba sunscreen nyoba beli first impression asa lengket ngeresep kulit whitecase parah emin turut produk habis repurchase,5
sunscreen ninggalin whitecast muka kusem kumus kumus muka coba sunscreem jari penuh eh lengket perih hihihiii udah kuterusin cepet habis eman2 dihabisin dipakenya rumah,2
cocok kulit combination aman break out jerawat muncul kecil2 numpuk hasil lengket nyerapnya,1
sunscreen teksur gel putih susu nyerepnya lumayan cepet sayang kulit oily kusam jam pakai harga jangkau lokal coba sunscreen duluu,2
kulit kusem lembab mesti nunggu karna whitecastnya huhuuu to tetep cintaaaaa remeh karna make cocok aroma sengat,5
sunscreen suka suka kayak muka liat minyak gara gara produk paksa abisin drpd mubazir,3
sunscreen coba iseng2 beli nyobain lg butuh lindung tp ku cocok huhu muka zone ku minyak komedo hasil kaya kilap gt suka suka nunggu 15menitan pakai ajak buru2 repurchase lg kaya engga nyampe dipakenya lsg ku preloved,2
my first sunscreen dl pas smp gk ngerti skincare2an skrng betapa betapa makek sunscree makek sunscreen cm gk item gk gosong sunscreen fungsi labiiih bnyk thx tu fd tekstur cair tp kentel pas dipakek rada lengket kadang muka kyk tamhah kusam makek makek kyk rasa berat muka tp gtw muka bo gk karna jerawat emng always dtng pergi gk ilang 2 ken nyoba sunscreen bagus lg tp tetep ramah kantong anak sma,3
nggak produk make up skincarenya jarang cocok kulit gue salah satu sunscreen pakai kulit sensitif gue rasa panas gue pikir alergi makan pakai beberpa kulit gue panas merah ngelupas gue kaya gue ngeh sunscreen nggak cocok kulit gue tekstur kaya lotion gue suka packagingnya oke dibawa2 travelling,2
sunscreen wajah minyak ku tangan ukur sunscreen ringan lindung uv kecewa,3
pengaruh muka ku udah atas 3 jam muka kaya kilang minyak arab hadeeehhh untung bo kering dipakein foundie matte muka ku 2 jam an finish glowing muncul,3
tekstur lembut wangi bruntusan dimana2 gatel panas resap kulit kombinasi hibah sayang produk lokal review bagus dimana2,2
pakai produk muka lengket cepat minyak super nyaman repurchase no harga affordable gampang cari sayang cocok,1
sunscreen ku harga murah ditemuin mana sayang muka minyak make jam doang liat kusam nyerapnya whitecast breakout sayang minyak liat kusam,3
salah sun screen favorit akuu udah pakai habis kuliah semester setia pakai wajah kenyal lembab waktu pakai wajah glowing kayak oily dipakein bedak tabur suka bedak tabur udah kilap lg,5
cocok udah repurchase 2 karna muka ku oily face sensitif udah sunscreen cocok jerawat alhamdulillah cocok lengket murah,4
udah pakai tube 4 sunscreen coba moist cair nyegrak bener 15mnt rumah karna kdg whitecast tebel nemplokin mukaaa overall sihhh bagus,5
berujungg muka bruntusannn huhu harga murahh repurchase ngga karna cocok muka tinggi alih emina so sorry,3
favorit sunscreen hari nihh minyak tekstur ringan cocok bangett make ujung jari udah wajahh udah repurchase kali suka ituuu,5
sunscreen susah cari yanh minimarket deket rumah sunscreen cocok sekitar hidung panass tatap matahari kaya bakar,3
thee formula is greasyyy and kinda sticky imo emang cocok produk decided to give it try harga affordable bagus kulit dasar super acne prone pakai jerawat parah emang cocok produk coba sunscreen affordable coba,2
